sepal_length,sepal_width,petal_length,petal_width
5.953059733329508,4.400714511126131,1.3153908400755703,0.21373493282700023
5.17415363761017,4.404035003842683,1.451968858632565,0.21035555400561787
5.535954248785197,4.316529993089344,1.5269296225215914,0.1840435437669686
5.2897320022597825,4.293539891002641,1.5299351564368169,0.18382297790650404
4.974804143683095,3.8268296627150753,1.2746735922091357,0.2163126343110962
5.743383698727207,4.348769347604874,1.4063203896733065,0.21127810467888608
5.12121279203775,4.109230599422288,1.397201190214016,0.18441637990706905
5.4114650802712685,4.045861494580601,1.2699630008221694,0.18546941610916942
5.790440505484219,3.795151843983901,1.521590923746981,0.1834569852978895
5.829161903623803,4.534837894392515,1.523517963758125,0.21469908093983892
5.266305043367987,4.059793190324321,1.3794327956108212,0.18557186757628405
4.974499700573946,4.51006215599607,1.4151560405389276,0.20434891768712868
5.969687322299575,4.338700949615437,1.4534389812151476,0.21147874593746968
5.077983294843144,4.082536208699585,1.5310982197569423,0.21691720312402427
5.922482825941203,4.159754348684737,1.5000140270043054,0.18193583527783064
5.113369166682829,4.127732866726606,1.3953497786709952,0.1905402861408343
5.3421243379325665,3.9167319248613097,1.3969575288804539,0.21175373171471445
5.677496433027437,3.870545487787055,1.3965228489510806,0.207905855311189
5.532884826209335,4.109007501089861,1.4341360379594859,0.21874554661201107
5.054398700742685,4.107613491027951,1.3738496388529067,0.20307869241873486
5.11739206207011,3.928380145091195,1.3399011880793992,0.21823480173074078
5.7575194393539935,4.335822373420863,1.4887481524703934,0.18510305875666774
5.895266101696127,4.279659479665503,1.3538921220885018,0.21263421022982765
5.832820987783486,4.490395208642051,1.2923450120299549,0.21877444979983107
6.005588769168705,4.080274502221463,1.2784503250993373,0.18668222677875146
6.042113907989166,4.252930872264197,1.3598541036712943,0.19152810775400156
5.232690908842042,4.337888322645765,1.3774285928255119,0.21861642797474445
5.702227333709897,4.445317456481128,1.3419676336032846,0.18316745636434506
5.4866051211200695,4.044248499098831,1.3165832862022187,0.21810568523203444
5.438387035776233,3.9267552173209803,1.3156221827507188,0.19122838969858377
6.049247895008683,4.005129660436462,1.3520645052819669,0.2063731251193601
5.2733575140513285,3.9612755708901424,1.3044184122618876,0.1925073066011117
5.066507258591651,3.795663132588418,1.4852996752537098,0.18551579769658308
5.803574534796767,4.449935682348794,1.410617467372188,0.19238727833251806
5.109536007124878,4.398916289645639,1.4283883560749,0.20621813825974256
4.959535998829644,4.559114293194573,1.2785612524850338,0.19467223540560025
5.392982814616871,3.781138640578277,1.3991850066182232,0.2101123597804404
5.85559551842625,4.518693474376944,1.3965612831283034,0.20522544762118602
5.037471684626149,4.18995210839667,1.3033484113640856,0.19478572470490085
5.312235844151059,4.135774084882867,1.420058253032757,0.21611506588251986
5.383933094482256,4.604150204397703,1.4725278534543367,0.20045924187153533
5.658429080823138,3.8658683037508337,1.4964660287678233,0.20329429820255865
6.034674228230562,4.314600144752394,1.493551243314571,0.2119905097118096
5.3300072666150955,3.9980729251958977,1.3805382033608227,0.1986896537763535
5.214093172130308,4.531462213614816,1.4119134014441808,0.2191377756861428
5.84101955585089,4.246792082729235,1.5251712778804205,0.2001949926038123
5.925817163770537,4.080841616204477,1.3660198673531463,0.19672522731883724
5.55128821053757,4.244931826967012,1.3989916980695836,0.19224003894332672
5.969927111269914,4.274412321773374,1.3741669805336465,0.20604707842974476
5.794763433590786,4.587011594111724,1.399873765434923,0.18448394041403038
