sepal_length,sepal_width,petal_length,petal_width
5.9533177613751125,2.7234127454619568,4.976058559262326,2.2717468173638573
5.637355366068946,2.909557391748349,5.709455161233105,1.7780330012526175
5.243698927534971,3.0242552265081954,6.254800578771587,2.5890853844067565
5.665710138808083,2.523910571323299,4.76084394407099,2.1437165929633966
6.8201831550734875,3.408664028101517,6.223736126920064,1.9433574943858747
6.400602952630325,3.4924156155703865,5.398039264947501,2.1988827212809
7.692269870073612,3.281649606688437,6.374757694688726,1.9820539238836403
6.278215107593333,2.498810595716066,6.047140011557238,1.851282544797395
7.373364913735482,3.377464544423996,5.877963834603757,1.8842261092133863
5.266505356307437,3.3560504010510868,6.03232592105515,2.385618080338138
5.989898526914556,3.0113792854126973,6.373444075651988,2.1670557113161437
6.763598979198701,3.3476739141695546,5.139311897017999,1.8180174226345847
6.582741128108093,2.474550924864115,6.418412922930868,2.392906073917734
7.492452945809772,3.167474517640753,4.795898364145507,1.9827738704308635
7.30062279586307,2.6005589007763055,6.260474685330538,2.446628211210021
6.058290674423627,2.7867569680834903,5.9341022204052205,2.5179319728241922
5.7821561249750495,3.5295098352508836,6.029955348782651,2.6330712947900032
5.432995682387839,2.551874563808111,6.55780898461528,2.520985188131388
6.358192589764428,3.256885411370802,6.652732906873649,1.7979524536325693
6.692271099782472,3.4241767998317876,5.563719471436678,2.026097573378936
7.268837381246578,2.8029439002034033,4.647364371788047,2.604423877113578
6.739520414512647,3.3834215024520855,6.554699624635098,1.8184411699280052
5.644236518404808,2.773344816911577,5.384022341295869,2.3397317835592037
6.820145593956981,2.9935077336117764,5.130131858956342,2.096145453327467
6.61334431800944,2.9615824393247303,4.9353186767805814,2.331569234281693
5.389934619707717,2.853833619697296,6.287268086606531,1.7776207103773418
6.681955329517822,2.801425168971957,4.660489876740744,1.9275372785336555
7.646460102503701,3.0253786866061088,6.9535671147395846,2.2218387403209725
6.614234671954697,2.870211615519423,5.359293771456882,1.9813600867569916
6.092893601939752,2.951821297080518,5.0854213245354325,1.9578900807890125
5.906016398537942,2.939111870317007,6.154527011009043,2.513408612251933
5.946542776686573,2.6204740084097247,5.518926118453288,2.5470571072072334
5.225637893676563,3.213442339269294,5.747011307674868,1.9017206691653987
6.034655968313613,2.6699400526524406,6.676570629505084,2.1840485778715917
6.664045122468481,3.1124251432044248,6.123911729077466,2.1960890075308184
5.246471180174421,2.8016672242975824,5.0665859184727,2.358525701762276
5.347432093562121,3.076564069333973,5.128665595676378,2.594984337851014
6.072406449684992,2.790265429649561,6.782252429738479,2.1272661698676445
7.70344206888293,2.4290044225602045,5.35071941446898,2.34624980503446
7.51622810777186,2.7076867116099406,6.79870801335571,2.2828268905192854
7.282621432314582,2.8766487651682766,5.132258487555146,2.56188716559397
7.626153257856169,2.9970901729849624,4.655068437118275,1.856608999229956
6.689872696602476,2.4285320427622636,5.560835663649133,2.026965552103371
7.057305516045732,2.4666944075375223,5.773856544027307,2.269620557490533
6.804956797736805,2.886189206420329,5.346133257556558,2.360593869688691
7.4036795250664875,3.232341165339454,6.802477487860753,2.3911919023149757
7.188008708435408,2.6014838359225068,5.613331975301971,2.1868486912412495
5.8663622219659795,3.0342478324275457,5.314637310594686,2.365001841667886
6.422750039428257,2.950568345122843,6.922050671996123,2.105351466717462
6.141968124732878,2.782325245539185,6.715818192663852,2.197116966966397
6.760037641449652,2.6169821748028737,5.89498627521143,2.00169040972427
7.099655995283481,3.399034018550858,6.298360805744564,2.402614866317827
6.532434230710745,3.254541667600962,5.620633690378932,2.33331045510606
5.873501946313338,2.483708414774412,5.599257972762967,2.1663647770868315
5.866658611290593,3.273251422088685,4.810637111224968,1.956018525453686
7.146268267979429,2.9245491284880147,6.2762580077712045,2.259387572449565
7.671853149993142,3.1173549992673992,4.674496020481605,2.070532068443814
5.57195777373224,3.509560413117244,4.881308893941386,2.1011818635553574
5.7878579034293995,3.41606638847608,5.355874274406287,2.632866265165528
5.300403174591852,2.553932126955079,5.161161961315533,2.4737733153761403
7.484144743566442,2.4857416567313066,4.715307528888482,2.4152100342520297
5.546715217559395,2.559598304489567,4.691890360027076,1.8038309322734114
5.885556192348272,2.4780065872929677,5.495799492649519,2.4928420274800676
6.048432669036141,3.273400995095246,4.8578711184079895,2.3402501649291536
6.023542676469331,3.299703454436446,4.956104672610805,2.550137372432744
5.830700727534635,2.8237653519374115,6.844419249097856,2.269064476563156
6.1510059493038565,3.5395225764403584,5.403459607184874,1.8434862271541583
7.791807108434492,2.7214139046706967,6.61491820898309,1.905675899444317
7.101520326621183,3.029339273366702,6.9157032152331,2.2464907133613115
5.26503939491622,3.124653587548905,4.977134178700973,2.462716005448237
7.427077310873738,2.978512222553657,6.457073780361332,1.8876974472238126
6.47940328499268,2.8727331176287016,6.058256337963149,1.7991399261467809
7.155519379446432,2.4949551473696205,6.163013920669983,1.776242358475151
7.362908965767497,2.6096395562685375,5.835954144266617,1.9901137552803052
7.0788827253587785,2.7856213202276656,6.321093329124896,2.0106866620152193
7.156430036432975,2.436726595604285,5.297282298067328,2.1987974856674457
5.317154912991286,2.6232408736455346,6.808125797407591,2.6196141533585666
7.123349863215263,2.7026400607402956,5.2444004734114475,2.3282955148596645
5.505759003156625,3.53797125651644,5.161565926863628,2.639679350374391
6.488907867786398,3.3257159867915234,4.645067099252892,2.5420968361814453
5.902005316429509,3.201524093457678,6.510744251441128,1.9044500116919219
6.350524651455995,2.9926031287823083,5.364117159586955,2.183945130161504
6.0256187099038785,2.832897294066251,6.192848334590354,2.3166820761083975
5.803890887073566,3.47697946175451,6.641669425957627,2.2079933098871574
6.32645193100895,2.8522271795809306,6.280861571306138,2.351066130344334
5.710069578038745,3.2057496375604333,5.225640370316732,1.7763313361407025
7.01794256159718,3.1737523229528994,5.593077488708472,2.2226037292091654
