sepal_length,sepal_width,petal_length,petal_width
6.406119466659016,4.601429022252263,1.2307816801511406,0.22746986565400046
4.84830727522034,4.608070007685366,1.5039377172651296,0.22071110801123575
5.571908497570395,4.433059986178689,1.6538592450431828,0.1680870875339372
5.079464004519564,4.387079782005283,1.6598703128736338,0.16764595581300812
4.44960828736619,3.4536593254301513,1.1493471844182712,0.23262526862219235
5.986767397454414,4.497538695209748,1.4126407793466134,0.22255620935777218
4.7424255840755,4.018461198844575,1.3944023804280323,0.16883275981413812
5.322930160542537,3.891722989161202,1.1399260016443389,0.17093883221833883
6.0808810109684375,3.3903036879678026,1.6431818474939621,0.166913970595779
6.1583238072476085,4.869675788785031,1.6470359275162503,0.2293981618796778
5.032610086735975,3.9195863806486417,1.3588655912216423,0.1711437351525681
4.448999401147892,4.820124311992138,1.4303120810778556,0.20869783537425735
6.43937464459915,4.477401899230875,1.5068779624302955,0.2229574918749394
4.6559665896862885,3.96507241739917,1.662196439513885,0.23383440624804855
6.344965651882406,4.119508697369474,1.6000280540086111,0.16387167055566126
4.726738333365659,4.055465733453211,1.3906995573419907,0.18108057228166854
5.184248675865132,3.6334638497226197,1.3939150577609078,0.22350746342942893
5.8549928660548725,3.5410909755741096,1.3930456979021608,0.215811710622378
5.565769652418671,4.018015002179722,1.4682720759189716,0.23749109322402207
4.608797401485372,4.015226982055902,1.3476992777058134,0.2061573848374697
4.734784124140219,3.656760290182389,1.2798023761587987,0.2364696034614816
6.015038878707985,4.471644746841726,1.5774963049407866,0.17020611751333545
6.290532203392254,4.359318959331007,1.3077842441770038,0.22526842045965526
6.165641975566972,4.780790417284102,1.1846900240599099,0.2375488995996621
6.511177538337408,3.960549004442926,1.156900650198675,0.17336445355750285
6.584227815978334,4.305861744528394,1.3197082073425892,0.1830562155080031
4.965381817684085,4.47577664529153,1.354857185651024,0.23723285594948892
5.904454667419795,4.690634912962254,1.2839352672065694,0.16633491272869008
5.473210242240139,3.888496998197662,1.2331665724044372,0.23621137046406893
5.376774071552466,3.65351043464196,1.2312443655014378,0.18245677939716753
6.598495790017369,3.8102593208729236,1.304129010563934,0.21274625023872012
5.046715028102657,3.722551141780285,1.2088368245237753,0.18501461320222337
4.633014517183302,3.3913262651768354,1.5705993505074192,0.17103159539316615
6.107149069593532,4.6998713646975885,1.421234934744376,0.18477455666503612
4.719072014249755,4.597832579291278,1.4567767121498,0.21243627651948513
4.419071997659288,4.918228586389145,1.1571225049700682,0.18934447081120045
5.285965629233741,3.362277281156554,1.3983700132364463,0.22022471956088083
6.211191036852499,4.837386948753886,1.393122566256607,0.21045089524237204
4.574943369252297,4.17990421679334,1.2066968227281718,0.18957144940980172
5.124471688302118,4.071548169765734,1.4401165060655141,0.23223013176503968
5.267866188964512,5.008300408795405,1.5450557069086737,0.20091848374307064
5.816858161646278,3.5317366075016667,1.5929320575356465,0.2065885964051173
6.569348456461125,4.429200289504786,1.5871024866291419,0.2239810194236192
5.160014533230191,3.7961458503917958,1.3610764067216454,0.19737930755270697
4.928186344260617,4.8629244272296335,1.4238268028883616,0.2382755513722856
6.182039111701779,4.293584165458469,1.650342555760841,0.20038998520762458
6.351634327541076,3.9616832324089537,1.3320397347062927,0.19345045463767452
5.602576421075142,4.289863653934024,1.3979833961391672,0.1844800778866534
6.439854222539829,4.348824643546747,1.348333961067293,0.21209415685948946
6.089526867181571,4.974023188223449,1.3997475308698462,0.16896788082806072
5.369684763160391,4.164670543241832,1.6223166837839773,0.19158406147703624
6.497313382751704,4.175021604960082,1.6653170805482,0.160655865690477
6.3773938245739625,4.92428235926483,1.6581717240285194,0.1610461227339692
4.7777418404106795,4.458324365196637,1.1342647073716599,0.1650887196941201
4.886373522125572,4.220898811489726,1.4257054331894123,0.16274088982348034
4.774807951719368,4.199505531202221,1.452606747728307,0.17187213571889726
5.277451106283335,4.87939441334848,1.6793836007458565,0.2389771563864913
6.339683922631119,4.023028947755909,1.504481603561879,0.1933273782227359
5.826759459013246,3.879846551228732,1.4594732620217858,0.20190067972422798
4.45385658478904,4.688380878293471,1.126662786057287,0.18345247538026416
